filename	onset	offset	event_label
4793.wav	2.336	2.746	Dishes
4793.wav	3.026	10.000	Frying
4793.wav	7.978	10.000	Speech
4795.wav	0.491	0.904	Dishes
4795.wav	1.111	10.000	Frying
4795.wav	2.437	3.418	Speech
4795.wav	3.579	3.829	Speech
4795.wav	4.535	5.074	Speech
4798.wav	0.000	10.000	Frying
4798.wav	0.945	2.226	Speech
4798.wav	3.057	3.307	Dishes
4798.wav	5.099	6.361	Dishes
4798.wav	6.743	7.087	Speech
4799.wav	0.000	10.000	Frying
4802.wav	0.000	10.000	Frying
4802.wav	5.987	7.379	Speech
481.wav	0.231	6.683	Running_water
481.wav	2.254	3.427	Speech
481.wav	3.679	5.722	Dog
481.wav	7.182	8.724	Speech
481.wav	9.321	10.000	Running_water
481.wav	9.449	10.000	Dishes
4811.wav	0.750	1.411	Running_water
4811.wav	1.229	1.635	Speech
4811.wav	5.782	10.000	Running_water
4811.wav	7.480	10.000	Dog
4812.wav	4.446	4.696	Dishes
4812.wav	5.080	10.000	Running_water
4812.wav	7.768	9.090	Speech
4818.wav	5.034	6.863	Running_water
4818.wav	7.231	10.000	Running_water
482.wav	0.083	0.611	Speech
482.wav	4.726	7.004	Speech
482.wav	5.757	9.362	Running_water
4822.wav	0.394	2.222	Running_water
4822.wav	3.903	4.564	Running_water
4822.wav	5.810	6.060	Dishes
4822.wav	7.190	10.000	Running_water
4824.wav	2.833	10.000	Running_water
4824.wav	5.360	5.773	Speech
4824.wav	8.072	8.865	Speech
4825.wav	0.165	0.509	Speech
4825.wav	1.787	2.552	Speech
4825.wav	2.999	4.962	Speech
4825.wav	3.776	5.604	Running_water
4826.wav	1.877	3.740	Speech
4826.wav	8.745	10.000	Running_water
4829.wav	4.860	10.000	Running_water
4830.wav	2.558	5.976	Running_water
4831.wav	3.883	8.507	Running_water
4832.wav	7.248	8.896	Speech
4832.wav	8.480	10.000	Running_water
4833.wav	0.183	1.357	Speech
4833.wav	1.940	4.333	Speech
4833.wav	2.217	2.584	Dishes
4833.wav	5.242	5.701	Speech
4833.wav	6.356	6.863	Speech
4833.wav	6.834	10.000	Running_water
4834.wav	1.598	3.433	Speech
4834.wav	3.110	3.360	Dishes
4834.wav	3.790	8.364	Running_water
4834.wav	5.792	6.593	Speech
484.wav	1.175	1.854	Dishes
484.wav	3.720	4.285	Speech
484.wav	9.516	10.000	Running_water
4840.wav	0.219	10.000	Running_water
4840.wav	7.567	8.187	Speech
4840.wav	8.896	9.358	Dishes
4842.wav	0.988	3.254	Running_water
4842.wav	5.326	6.158	Speech
4842.wav	6.238	8.503	Running_water
4843.wav	2.202	6.825	Running_water
4843.wav	3.121	3.371	Dishes
4843.wav	4.898	5.699	Speech
4843.wav	9.028	10.000	Running_water
4844.wav	0.760	2.237	Speech
4844.wav	3.145	5.036	Speech
4844.wav	8.797	10.000	Running_water
4845.wav	6.779	10.000	Running_water
4845.wav	7.521	7.771	Dishes
4846.wav	0.204	0.911	Dishes
4846.wav	2.184	2.673	Speech
4846.wav	5.579	6.901	Speech
4846.wav	8.587	10.000	Running_water
4848.wav	1.004	1.328	Dishes
4848.wav	3.047	5.313	Running_water
4848.wav	4.247	5.431	Speech
485.wav	4.464	10.000	Running_water
4851.wav	1.208	8.275	Running_water
4852.wav	0.968	1.589	Speech
4852.wav	1.898	2.215	Speech
4852.wav	2.177	2.837	Running_water
4852.wav	2.993	3.499	Speech
4852.wav	4.705	6.920	Speech
4852.wav	7.086	9.341	Dog
4852.wav	8.951	10.000	Running_water
4854.wav	5.249	7.223	Speech
4854.wav	9.671	10.000	Running_water
4856.wav	5.107	10.000	Running_water
4857.wav	6.529	7.285	Dishes
4857.wav	7.309	8.685	Speech
4857.wav	7.732	10.000	Running_water
4859.wav	1.034	1.562	Speech
4859.wav	3.578	4.377	Cat
4859.wav	4.515	5.891	Speech
4859.wav	5.989	10.000	Running_water
4859.wav	8.730	8.980	Dishes
4861.wav	0.175	5.863	Running_water
4861.wav	0.757	1.447	Dishes
4861.wav	1.521	3.381	Speech
4861.wav	6.497	10.000	Running_water
4862.wav	0.065	1.740	Speech
4862.wav	8.726	10.000	Running_water
4862.wav	9.693	10.000	Speech
4863.wav	3.505	5.971	Running_water
4864.wav	3.074	5.037	Speech
4864.wav	7.147	7.674	Speech
4864.wav	7.378	10.000	Running_water
4864.wav	8.943	10.000	Speech
4866.wav	0.594	1.113	Alarm_bell_ringing
4866.wav	3.891	4.380	Speech
4866.wav	8.721	10.000	Running_water
4870.wav	2.664	4.295	Speech
4870.wav	6.457	8.359	Speech
4870.wav	8.054	8.789	Cat
4871.wav	1.080	1.397	Speech
4872.wav	0.935	2.365	Speech
4875.wav	0.889	1.233	Speech
4875.wav	2.812	3.415	Cat
4875.wav	5.672	7.597	Speech
4877.wav	7.974	10.000	Speech
4885.wav	3.147	4.034	Speech
4885.wav	3.204	3.724	Alarm_bell_ringing
4885.wav	4.005	10.000	Frying
4886.wav	0.449	1.347	Cat
4886.wav	0.821	1.548	Dog
4886.wav	1.496	2.872	Speech
4886.wav	2.141	2.606	Dog
4886.wav	2.745	3.616	Cat
4886.wav	3.416	3.735	Alarm_bell_ringing
4886.wav	6.091	7.402	Speech
4886.wav	6.408	6.987	Dishes
4886.wav	8.303	8.709	Speech
4886.wav	9.520	10.000	Speech
4888.wav	2.249	3.430	Speech
4888.wav	2.265	3.707	Cat
4889.wav	0.946	1.196	Alarm_bell_ringing
4889.wav	1.898	2.561	Speech
4890.wav	4.757	6.269	Dishes
4890.wav	6.171	7.200	Speech
4890.wav	8.431	10.000	Vacuum_cleaner
4892.wav	0.389	0.910	Speech
4892.wav	1.142	1.706	Speech
4892.wav	2.322	2.666	Speech
4892.wav	4.806	5.529	Speech
4892.wav	6.626	6.876	Dishes
4892.wav	7.480	7.974	Alarm_bell_ringing
4893.wav	1.245	1.993	Dog
4893.wav	2.452	2.797	Speech
4893.wav	3.484	4.925	Speech
4893.wav	5.955	6.205	Dishes
4893.wav	6.654	9.094	Speech
4893.wav	7.026	7.576	Dog
4900.wav	9.412	10.000	Speech
4905.wav	3.468	5.359	Speech
4905.wav	3.482	3.925	Dog
4905.wav	9.033	9.995	Speech
4906.wav	1.042	1.857	Speech
4906.wav	2.814	4.268	Speech
4906.wav	4.829	5.255	Speech
4906.wav	5.464	8.226	Speech
4906.wav	9.640	10.000	Speech
4907.wav	8.819	10.000	Speech
4910.wav	3.012	5.226	Speech
4910.wav	3.209	3.490	Dishes
4910.wav	4.679	4.929	Dog
4910.wav	5.828	6.324	Blender
4910.wav	6.997	7.332	Dog
4910.wav	7.820	9.940	Speech
4911.wav	1.556	3.826	Speech
4911.wav	3.075	3.445	Dishes
4911.wav	4.386	4.813	Speech
4911.wav	4.765	5.015	Dishes
4911.wav	5.767	6.834	Speech
4911.wav	7.293	7.926	Speech
4911.wav	8.628	8.878	Dishes
4912.wav	4.215	6.049	Speech
4914.wav	6.227	8.652	Speech
4914.wav	9.744	10.000	Speech
4917.wav	0.177	1.203	Speech
4917.wav	7.434	9.185	Speech
4918.wav	1.361	3.646	Speech
4918.wav	5.183	7.025	Speech
4919.wav	4.884	6.560	Speech
4921.wav	2.926	3.490	Speech
4921.wav	4.039	4.350	Alarm_bell_ringing
4921.wav	4.977	7.140	Speech
4921.wav	6.248	7.507	Running_water
4921.wav	7.681	10.000	Dishes
4921.wav	8.515	8.774	Speech
4922.wav	1.204	3.097	Speech
4922.wav	4.502	4.818	Dishes
4922.wav	6.852	9.602	Speech
4924.wav	3.329	3.857	Speech
4924.wav	4.651	4.968	Speech
4924.wav	6.550	7.110	Speech
4924.wav	7.775	8.239	Dishes
4925.wav	0.561	1.524	Speech
4925.wav	9.471	10.000	Speech
493.wav	5.533	10.000	Running_water
4932.wav	2.376	5.875	Dog
4932.wav	4.299	10.000	Vacuum_cleaner
4932.wav	6.816	8.387	Speech
4933.wav	5.673	10.000	Vacuum_cleaner
4934.wav	0.514	10.000	Vacuum_cleaner
4935.wav	0.905	3.655	Speech
4935.wav	5.721	10.000	Vacuum_cleaner
4936.wav	5.495	6.574	Speech
4936.wav	7.485	7.874	Vacuum_cleaner
4936.wav	8.909	10.000	Speech
4938.wav	6.205	6.630	Speech
4938.wav	6.643	10.000	Vacuum_cleaner
4938.wav	8.165	10.000	Speech
4939.wav	3.107	10.000	Vacuum_cleaner
4941.wav	0.266	10.000	Vacuum_cleaner
4942.wav	1.073	10.000	Vacuum_cleaner
4943.wav	7.814	10.000	Vacuum_cleaner
4945.wav	2.381	2.680	Dog
4945.wav	7.133	7.860	Dog
4945.wav	7.910	10.000	Vacuum_cleaner
4946.wav	3.951	5.012	Dog
4946.wav	5.968	10.000	Vacuum_cleaner
4946.wav	6.183	6.641	Dog
495.wav	2.495	3.717	Speech
495.wav	3.937	5.367	Speech
495.wav	5.325	5.646	Alarm_bell_ringing
495.wav	7.935	8.185	Dishes
495.wav	8.370	8.620	Speech
4950.wav	3.029	10.000	Vacuum_cleaner
4951.wav	2.649	10.000	Vacuum_cleaner
4952.wav	4.687	10.000	Vacuum_cleaner
4953.wav	0.731	10.000	Vacuum_cleaner
4953.wav	5.506	5.756	Dog
4954.wav	8.117	10.000	Vacuum_cleaner
4955.wav	2.687	10.000	Vacuum_cleaner
4956.wav	3.334	3.584	Speech
4956.wav	3.769	4.991	Speech
4956.wav	3.988	10.000	Vacuum_cleaner
4957.wav	1.882	2.935	Dog
4957.wav	4.629	6.591	Speech
4957.wav	6.718	10.000	Vacuum_cleaner
4957.wav	7.176	7.512	Speech
4957.wav	9.733	10.000	Speech
4959.wav	3.023	10.000	Vacuum_cleaner
496.wav	4.824	6.085	Speech
4961.wav	3.100	3.525	Speech
4961.wav	5.723	10.000	Vacuum_cleaner
4962.wav	9.565	10.000	Vacuum_cleaner
4963.wav	7.199	10.000	Vacuum_cleaner
4964.wav	7.821	10.000	Vacuum_cleaner
4966.wav	2.130	10.000	Vacuum_cleaner
4966.wav	3.195	3.620	Speech
4966.wav	8.732	9.604	Dog
4967.wav	1.456	2.784	Speech
4967.wav	2.270	10.000	Vacuum_cleaner
4967.wav	8.044	8.457	Speech
4968.wav	9.400	10.000	Vacuum_cleaner
497.wav	1.871	2.951	Speech
497.wav	5.073	6.395	Speech
4972.wav	0.705	10.000	Vacuum_cleaner
4975.wav	0.000	0.395	Vacuum_cleaner
4976.wav	0.000	4.978	Vacuum_cleaner
4976.wav	1.504	1.754	Speech
4976.wav	4.970	6.830	Speech
4976.wav	7.592	9.555	Speech
4977.wav	0.000	2.339	Vacuum_cleaner
4977.wav	4.105	4.709	Speech
4979.wav	0.000	10.000	Vacuum_cleaner
4980.wav	0.000	7.670	Vacuum_cleaner
4980.wav	3.232	3.688	Dog
4980.wav	3.950	4.614	Speech
4980.wav	7.305	10.000	Dog
4982.wav	0.000	10.000	Vacuum_cleaner
4982.wav	2.560	2.962	Speech
4982.wav	7.359	8.506	Speech
4985.wav	0.000	10.000	Vacuum_cleaner
4985.wav	2.813	3.994	Speech
4985.wav	7.826	8.300	Dog
4985.wav	8.507	9.035	Speech
4987.wav	0.000	10.000	Vacuum_cleaner
4988.wav	0.000	10.000	Vacuum_cleaner
4989.wav	0.000	10.000	Vacuum_cleaner
4991.wav	0.000	10.000	Vacuum_cleaner
4991.wav	7.435	7.862	Speech
50.wav	0.909	1.467	Speech
50.wav	2.001	2.317	Alarm_bell_ringing
50.wav	3.066	6.264	Alarm_bell_ringing
50.wav	3.796	4.317	Speech
50.wav	6.905	8.747	Speech
50.wav	8.162	8.412	Alarm_bell_ringing
50.wav	8.910	9.981	Dog
501.wav	3.706	4.326	Speech
501.wav	5.107	7.371	Speech
504.wav	7.366	8.843	Speech
506.wav	2.931	3.495	Speech
506.wav	4.772	6.024	Speech
507.wav	0.829	1.482	Dishes
507.wav	0.879	1.399	Speech
507.wav	2.566	3.981	Dishes
507.wav	2.691	3.384	Speech
507.wav	4.818	5.431	Dishes
507.wav	5.234	5.791	Speech
507.wav	6.698	6.948	Dishes
507.wav	7.501	8.228	Dishes
507.wav	8.374	9.336	Speech
51.wav	0.237	1.379	Speech
51.wav	5.254	5.565	Alarm_bell_ringing
51.wav	5.819	6.069	Alarm_bell_ringing
51.wav	7.448	7.761	Alarm_bell_ringing
51.wav	8.788	9.308	Alarm_bell_ringing
51.wav	9.147	10.000	Speech
512.wav	2.594	4.659	Speech
517.wav	2.213	2.847	Speech
517.wav	5.258	5.870	Speech
517.wav	5.289	6.246	Dishes
517.wav	6.831	7.479	Speech
517.wav	8.324	9.139	Speech
517.wav	8.772	9.939	Dog
519.wav	0.468	1.240	Dog
519.wav	1.637	1.887	Speech
519.wav	3.178	4.597	Speech
519.wav	6.558	7.079	Speech
520.wav	0.482	0.732	Dishes
520.wav	2.292	2.542	Dishes
520.wav	3.415	6.914	Dog
520.wav	6.496	6.973	Speech
520.wav	7.390	8.457	Speech
522.wav	2.316	2.836	Speech
522.wav	3.468	3.749	Dishes
522.wav	4.842	6.437	Speech
522.wav	5.102	5.352	Dog
522.wav	5.860	6.110	Dishes
522.wav	6.951	7.364	Dishes
522.wav	7.250	8.271	Speech
522.wav	8.400	9.843	Cat
522.wav	9.713	10.000	Speech
524.wav	1.770	3.341	Speech
524.wav	6.523	7.022	Dishes
526.wav	5.792	6.939	Speech
526.wav	8.289	9.540	Speech
533.wav	6.964	8.866	Speech
534.wav	0.646	3.365	Speech
534.wav	1.698	10.000	Vacuum_cleaner
534.wav	6.369	6.619	Speech
534.wav	9.344	10.000	Speech
535.wav	3.743	4.530	Speech
535.wav	4.578	4.899	Alarm_bell_ringing
535.wav	4.781	5.937	Speech
535.wav	7.070	7.403	Alarm_bell_ringing
535.wav	9.362	10.000	Speech
536.wav	0.033	0.283	Alarm_bell_ringing
536.wav	0.598	3.379	Speech
536.wav	3.692	4.037	Speech
536.wav	6.764	7.446	Speech
536.wav	7.640	9.918	Speech
536.wav	8.137	10.000	Blender
538.wav	0.027	0.518	Dishes
538.wav	2.185	4.316	Speech
538.wav	3.195	8.187	Cat
538.wav	5.630	6.169	Speech
538.wav	9.360	10.000	Speech
542.wav	0.303	1.107	Cat
542.wav	4.179	5.101	Speech
542.wav	6.109	6.685	Dishes
542.wav	7.055	7.462	Speech
542.wav	8.669	9.104	Speech
546.wav	0.700	2.131	Speech
546.wav	2.842	4.767	Speech
546.wav	9.640	10.000	Speech
547.wav	0.800	1.259	Dishes
547.wav	1.974	2.686	Speech
547.wav	5.656	5.957	Speech
547.wav	9.678	10.000	Dog
548.wav	0.975	1.225	Speech
548.wav	1.034	10.000	Electric_shaver_toothbrush
548.wav	3.930	4.389	Speech
55.wav	3.927	4.280	Alarm_bell_ringing
55.wav	6.187	7.053	Alarm_bell_ringing
55.wav	6.688	7.352	Speech
55.wav	8.159	10.000	Alarm_bell_ringing
550.wav	1.869	5.890	Speech
550.wav	4.248	4.563	Dog
550.wav	8.501	10.000	Speech
552.wav	0.742	1.572	Dishes
552.wav	3.613	4.104	Dishes
552.wav	4.336	5.449	Dog
552.wav	4.557	6.771	Speech
552.wav	8.814	9.158	Speech
554.wav	8.941	10.000	Speech
556.wav	2.831	6.352	Speech
557.wav	2.736	3.417	Speech
557.wav	7.956	10.000	Vacuum_cleaner
558.wav	1.334	10.000	Vacuum_cleaner
558.wav	4.830	5.080	Dog
558.wav	8.559	8.875	Speech
559.wav	0.580	4.688	Vacuum_cleaner
559.wav	6.567	10.000	Vacuum_cleaner
56.wav	0.602	1.389	Speech
56.wav	2.737	4.380	Speech
56.wav	4.501	5.127	Dog
56.wav	6.121	6.733	Speech
56.wav	6.466	7.916	Alarm_bell_ringing
56.wav	8.147	10.000	Alarm_bell_ringing
560.wav	2.258	4.149	Speech
560.wav	5.297	5.778	Dog
560.wav	6.471	10.000	Vacuum_cleaner
561.wav	8.281	10.000	Vacuum_cleaner
563.wav	2.919	10.000	Vacuum_cleaner
563.wav	5.468	5.845	Dog
564.wav	3.131	10.000	Vacuum_cleaner
566.wav	0.919	10.000	Vacuum_cleaner
567.wav	0.271	10.000	Vacuum_cleaner
567.wav	3.166	4.128	Speech
567.wav	7.920	10.000	Dog
569.wav	4.247	8.355	Vacuum_cleaner
570.wav	5.216	5.641	Speech
570.wav	6.614	8.505	Speech
570.wav	7.778	10.000	Vacuum_cleaner
571.wav	0.939	9.397	Vacuum_cleaner
571.wav	8.454	9.927	Speech
572.wav	0.834	1.084	Speech
572.wav	4.446	4.782	Speech
572.wav	4.480	10.000	Vacuum_cleaner
572.wav	6.042	6.292	Speech
573.wav	4.965	6.120	Speech
573.wav	9.251	10.000	Vacuum_cleaner
574.wav	0.993	10.000	Vacuum_cleaner
574.wav	5.978	7.145	Dog
575.wav	1.138	8.173	Vacuum_cleaner
575.wav	5.969	7.006	Dog
575.wav	8.835	9.125	Dog
575.wav	9.218	10.000	Vacuum_cleaner
577.wav	3.026	10.000	Vacuum_cleaner
578.wav	0.820	1.432	Speech
578.wav	2.236	10.000	Vacuum_cleaner
58.wav	0.458	0.708	Alarm_bell_ringing
58.wav	0.869	1.441	Alarm_bell_ringing
58.wav	1.754	2.075	Alarm_bell_ringing
58.wav	4.240	4.722	Alarm_bell_ringing
58.wav	5.708	6.197	Alarm_bell_ringing
580.wav	4.989	10.000	Vacuum_cleaner
580.wav	7.498	8.478	Dog
581.wav	0.539	1.712	Speech
581.wav	2.674	10.000	Vacuum_cleaner
582.wav	1.572	2.745	Speech
582.wav	6.564	7.276	Speech
582.wav	9.499	10.000	Vacuum_cleaner
584.wav	0.153	1.956	Speech
584.wav	4.745	10.000	Vacuum_cleaner
584.wav	7.969	8.219	Dog
585.wav	0.830	3.288	Speech
585.wav	5.980	7.337	Dog
585.wav	6.559	10.000	Vacuum_cleaner
585.wav	8.428	8.678	Dog
587.wav	5.288	5.578	Dog
587.wav	6.250	10.000	Vacuum_cleaner
587.wav	6.364	7.326	Speech
587.wav	9.656	10.000	Speech
588.wav	4.873	10.000	Vacuum_cleaner
59.wav	0.393	5.380	Alarm_bell_ringing
59.wav	1.678	2.112	Speech
591.wav	2.497	2.747	Speech
591.wav	4.979	10.000	Vacuum_cleaner
593.wav	2.670	10.000	Vacuum_cleaner
594.wav	0.754	2.385	Speech
594.wav	5.823	6.457	Speech
594.wav	8.899	10.000	Dog
594.wav	9.566	10.000	Vacuum_cleaner
595.wav	4.502	10.000	Vacuum_cleaner
595.wav	6.690	7.005	Dog
596.wav	2.046	10.000	Vacuum_cleaner
597.wav	0.651	2.056	Blender
597.wav	7.912	8.301	Vacuum_cleaner
60.wav	4.504	4.818	Alarm_bell_ringing
60.wav	7.210	9.195	Alarm_bell_ringing
600.wav	0.000	0.519	Vacuum_cleaner
600.wav	0.391	1.784	Speech
600.wav	3.307	5.232	Speech
601.wav	0.000	8.351	Vacuum_cleaner
601.wav	0.798	2.496	Dog
603.wav	0.000	0.566	Vacuum_cleaner
603.wav	2.002	3.457	Speech
603.wav	6.377	7.533	Speech
603.wav	7.765	10.000	Vacuum_cleaner
604.wav	0.000	2.444	Vacuum_cleaner
604.wav	3.851	5.649	Speech
605.wav	0.000	10.000	Vacuum_cleaner
605.wav	8.862	10.000	Blender
606.wav	0.000	10.000	Vacuum_cleaner
611.wav	0.000	10.000	Vacuum_cleaner
611.wav	0.344	0.976	Speech
611.wav	2.848	3.098	Speech
611.wav	5.567	5.817	Speech
611.wav	6.591	8.063	Speech
612.wav	0.000	10.000	Vacuum_cleaner
613.wav	0.000	10.000	Vacuum_cleaner
613.wav	1.117	1.523	Speech
613.wav	4.726	5.706	Speech
613.wav	7.524	8.671	Speech
614.wav	0.000	10.000	Vacuum_cleaner
615.wav	0.000	10.000	Vacuum_cleaner
615.wav	6.552	7.864	Speech
615.wav	9.217	9.467	Dog
616.wav	0.000	10.000	Vacuum_cleaner
616.wav	1.210	3.681	Dog
617.wav	0.000	10.000	Vacuum_cleaner
617.wav	5.925	6.338	Speech
62.wav	5.401	7.289	Blender
62.wav	6.204	8.723	Speech
626.wav	1.232	5.465	Alarm_bell_ringing
626.wav	1.959	3.352	Speech
63.wav	5.031	6.292	Speech
63.wav	8.016	8.475	Speech
63.wav	9.223	10.000	Blender
630.wav	9.697	10.000	Alarm_bell_ringing
633.wav	1.684	3.133	Alarm_bell_ringing
633.wav	4.555	5.835	Speech
635.wav	0.573	1.194	Speech
635.wav	1.556	1.867	Alarm_bell_ringing
635.wav	3.105	3.677	Alarm_bell_ringing
635.wav	5.863	6.187	Dishes
635.wav	6.493	8.926	Speech
636.wav	0.523	0.876	Alarm_bell_ringing
636.wav	4.331	4.646	Alarm_bell_ringing
636.wav	8.693	9.004	Alarm_bell_ringing
638.wav	2.100	3.492	Speech
638.wav	5.096	7.530	Alarm_bell_ringing
638.wav	7.978	10.000	Dog
64.wav	1.479	1.759	Speech
64.wav	3.921	4.442	Speech
64.wav	5.670	8.766	Speech
64.wav	8.501	10.000	Blender
640.wav	0.416	0.933	Alarm_bell_ringing
640.wav	1.248	1.776	Speech
640.wav	1.703	2.198	Alarm_bell_ringing
640.wav	4.813	5.126	Alarm_bell_ringing
640.wav	5.416	5.984	Alarm_bell_ringing
640.wav	5.973	7.393	Speech
640.wav	9.020	10.000	Speech
643.wav	2.982	3.547	Dishes
643.wav	3.640	4.130	Alarm_bell_ringing
643.wav	4.552	10.000	Alarm_bell_ringing
645.wav	2.371	2.683	Alarm_bell_ringing
646.wav	1.490	3.415	Speech
646.wav	3.488	7.758	Running_water
646.wav	4.297	4.547	Alarm_bell_ringing
646.wav	5.747	6.065	Alarm_bell_ringing
646.wav	8.454	8.930	Alarm_bell_ringing
646.wav	9.040	10.000	Speech
647.wav	0.289	1.018	Speech
647.wav	1.715	2.589	Alarm_bell_ringing
647.wav	4.275	4.525	Alarm_bell_ringing
647.wav	4.340	4.821	Dog
647.wav	5.062	5.378	Alarm_bell_ringing
647.wav	5.208	6.327	Cat
647.wav	6.163	8.932	Speech
647.wav	9.413	10.000	Speech
647.wav	9.620	10.000	Alarm_bell_ringing
648.wav	1.539	3.524	Alarm_bell_ringing
649.wav	3.338	3.671	Alarm_bell_ringing
65.wav	0.699	0.949	Dishes
65.wav	1.070	1.554	Blender
652.wav	2.756	3.214	Dog
652.wav	4.520	6.168	Speech
652.wav	5.830	6.145	Alarm_bell_ringing
652.wav	7.832	8.257	Speech
654.wav	0.957	1.207	Alarm_bell_ringing
656.wav	3.588	4.813	Speech
656.wav	5.257	5.577	Alarm_bell_ringing
656.wav	6.417	8.843	Alarm_bell_ringing
658.wav	5.802	7.927	Alarm_bell_ringing
66.wav	0.570	8.401	Blender
66.wav	5.173	6.094	Speech
663.wav	0.451	2.993	Alarm_bell_ringing
663.wav	3.614	5.245	Speech
663.wav	5.456	5.776	Alarm_bell_ringing
663.wav	8.021	8.585	Speech
664.wav	4.007	5.739	Speech
664.wav	4.882	5.398	Alarm_bell_ringing
664.wav	6.226	8.211	Alarm_bell_ringing
666.wav	2.622	2.942	Alarm_bell_ringing
666.wav	3.669	3.991	Alarm_bell_ringing
666.wav	4.126	4.507	Speech
666.wav	7.295	10.000	Alarm_bell_ringing
667.wav	6.696	7.013	Alarm_bell_ringing
672.wav	2.059	2.309	Alarm_bell_ringing
672.wav	7.208	10.000	Alarm_bell_ringing
672.wav	7.692	9.146	Speech
673.wav	0.331	1.762	Speech
673.wav	0.379	1.359	Dog
673.wav	2.038	3.349	Speech
673.wav	5.138	5.388	Alarm_bell_ringing
673.wav	7.865	8.182	Alarm_bell_ringing
673.wav	9.464	9.775	Alarm_bell_ringing
677.wav	3.059	3.387	Alarm_bell_ringing
677.wav	5.772	6.603	Cat
678.wav	3.364	3.707	Dog
678.wav	4.732	5.554	Alarm_bell_ringing
680.wav	9.036	9.369	Alarm_bell_ringing
682.wav	3.086	8.118	Alarm_bell_ringing
682.wav	5.389	5.910	Speech
682.wav	8.662	10.000	Speech
683.wav	0.459	2.674	Speech
683.wav	0.505	1.072	Alarm_bell_ringing
683.wav	2.210	2.460	Alarm_bell_ringing
683.wav	2.928	4.075	Speech
683.wav	3.047	3.534	Alarm_bell_ringing
683.wav	4.209	4.525	Alarm_bell_ringing
683.wav	5.782	6.110	Alarm_bell_ringing
683.wav	6.824	7.397	Alarm_bell_ringing
683.wav	7.495	8.839	Speech
686.wav	1.569	2.054	Alarm_bell_ringing
686.wav	5.074	6.590	Speech
686.wav	7.062	9.488	Alarm_bell_ringing
686.wav	8.490	8.740	Dishes
690.wav	2.377	4.302	Speech
690.wav	3.345	9.732	Blender
690.wav	8.404	9.176	Dishes
692.wav	1.792	2.456	Speech
692.wav	3.044	4.804	Dishes
692.wav	8.248	9.226	Blender
694.wav	4.799	5.276	Speech
694.wav	7.977	8.472	Blender
694.wav	9.210	10.000	Speech
695.wav	5.806	6.518	Speech
695.wav	7.139	9.824	Blender
70.wav	7.311	7.827	Blender
701.wav	1.910	2.387	Speech
701.wav	4.704	5.264	Speech
701.wav	5.157	7.434	Blender
701.wav	8.382	10.000	Blender
702.wav	7.034	10.000	Blender
703.wav	0.765	3.676	Blender
703.wav	3.961	6.238	Blender
703.wav	5.058	7.021	Speech
703.wav	7.805	8.312	Speech
703.wav	9.457	10.000	Speech
706.wav	0.502	0.795	Dishes
706.wav	5.187	8.225	Speech
706.wav	6.207	7.022	Blender
707.wav	6.938	8.343	Blender
709.wav	8.468	9.449	Speech
709.wav	8.846	10.000	Blender
71.wav	6.525	10.000	Blender
711.wav	1.525	2.552	Blender
711.wav	2.401	3.996	Speech
711.wav	4.468	7.883	Running_water
711.wav	6.263	7.436	Speech
711.wav	9.015	10.000	Blender
711.wav	9.090	9.568	Speech
714.wav	0.201	3.407	Blender
714.wav	3.871	6.302	Speech
714.wav	8.184	10.000	Speech
715.wav	0.980	1.709	Speech
715.wav	3.655	6.048	Speech
715.wav	6.787	10.000	Blender
716.wav	2.698	3.542	Blender
716.wav	3.304	6.143	Speech
716.wav	5.824	6.856	Blender
716.wav	6.735	7.074	Speech
716.wav	8.550	9.943	Speech
717.wav	1.800	2.080	Speech
717.wav	3.218	4.398	Blender
717.wav	4.982	5.232	Dishes
717.wav	6.340	7.406	Blender
718.wav	2.638	4.031	Speech
718.wav	3.607	4.635	Blender
718.wav	5.301	5.657	Dishes
718.wav	5.956	7.181	Blender
718.wav	6.939	7.292	Dishes
718.wav	9.325	10.000	Blender
72.wav	3.534	10.000	Blender
720.wav	0.264	0.755	Dishes
720.wav	2.280	2.788	Dishes
720.wav	3.715	4.940	Blender
720.wav	4.861	5.372	Dishes
720.wav	5.365	6.677	Speech
721.wav	0.765	3.418	Blender
721.wav	6.082	6.805	Speech
723.wav	2.511	4.142	Speech
723.wav	5.622	6.105	Blender
723.wav	8.847	9.097	Dishes
724.wav	1.121	1.371	Speech
724.wav	2.206	3.599	Speech
724.wav	4.435	5.414	Blender
724.wav	5.375	5.974	Speech
724.wav	7.805	8.333	Dishes
725.wav	2.650	8.247	Blender
725.wav	4.905	5.241	Speech
725.wav	6.571	7.110	Speech
727.wav	3.271	4.686	Dishes
727.wav	5.643	5.923	Speech
727.wav	7.533	8.690	Speech
727.wav	8.217	10.000	Blender
728.wav	9.520	10.000	Blender
73.wav	1.360	2.192	Blender
73.wav	1.713	6.680	Speech
73.wav	7.935	9.108	Speech
730.wav	2.372	5.025	Blender
730.wav	4.384	5.645	Speech
730.wav	6.420	10.000	Frying
730.wav	9.330	10.000	Blender
731.wav	0.920	2.093	Speech
731.wav	4.273	5.664	Blender
731.wav	5.901	7.280	Speech
731.wav	6.027	6.935	Blender
731.wav	8.662	8.912	Dishes
733.wav	0.949	1.374	Speech
733.wav	3.869	5.704	Speech
733.wav	8.391	8.971	Speech
733.wav	8.961	10.000	Blender
736.wav	4.168	4.809	Speech
